,Подадена руда  от МГТЛ  за денонощието ,Състояние  на склад №2,Натрошена  руда от  Цех ССТ ,Класа_15,Класа_12,Превозена руда  до междинни бункери,Преработена  руда  в цех МФЦ ,Влага на преработената руда,Суха преработена руда,Грано,Unnamed: 13,Unnamed: 15,Unnamed: 17,Unnamed: 19,Unnamed: 21,Unnamed: 23,Метал  мед в рудите по Куриер ,Метал мед в отпадъка по Куриер,Метал мед в концентрата по Куриер,Товарно  извличане ,Добит  меден  концентрат,Влага на медния концентрат,Съдържание  на мед в медния к-т,Метал мед  в медния концентрат ,Литрово  тегло  в сгъстителя,"Меден  концентра, автомобилна везна"
23,22125.0,6.0,17319.0,2.4,4.3,16794.0,14426.0,0.076,13329.624,0.84,11196.88416,786.447816,1346.292024,2599.27668,7024.711848,5331.8496000000005,47.72005392,2.93251728,39.9018368,0.9304109717163044,196.0,0.096,0.2377,42.1166368,1.6,1001.54
24,23715.0,4.0,17153.0,2.4,5.3,17581.0,15271.0,0.083,14003.507000000001,0.74,10362.59518,2142.536571,1498.3752490000002,2786.6978930000005,7197.802598000001,5461.367730000001,48.732204360000004,3.2208066100000003,39.099705900000004,0.9226517792360406,201.0,0.099,0.23,41.65323,1.71,1011.16
25,19263.0,5.0,16977.0,3.1,4.2,16598.0,15382.0,0.078,14182.204000000002,0.823,11671.953892000001,1588.4068480000003,921.8432600000001,2793.894188,7615.843548000002,5531.059560000001,47.65220544000001,2.9782628400000006,48.957048,0.940149237729302,240.0,0.097,0.2318,50.235696000000004,1.7,1008.98
26,16600.0,0.0,7610.0,3.7,5.5,7091.0,13836.0,0.071,12853.644,0.757,9730.208508,2069.4366840000002,1053.998808,2686.411596,6606.773016,4884.38472,43.83092604,3.2134110000000002,40.7924112,0.9234607801498069,204.0,0.084,0.2214,41.3716896,1.7,502.48
27,16900.0,5.0,16142.0,6.2,3.9,14860.0,15184.0,0.079,13984.464,0.761,10642.177104,1118.75712,2223.529776,2377.35888,7747.393056000001,5593.7856,50.06438112,3.35627136,47.89206000000001,0.9293321700232289,235.0,0.082,0.2201,47.482173,1.7,1154.36
28,22809.0,5.0,16837.0,2.2,3.7,15734.0,15193.0,0.086,13886.402,0.815,11317.41763,1749.686652,819.2977179999999,2763.393998,7207.042638,5415.69678,49.01899906,3.4716005,44.0695318,0.9203413676052866,217.0,0.099,0.223,43.600291,1.63,1016.2
29,24745.0,7.0,17675.0,1.6,5.0,16072.0,15320.0,0.08,14094.400000000001,0.775,10923.160000000002,1282.5904,1888.6496000000004,2818.8800000000006,7117.6720000000005,5637.760000000001,49.89417600000001,3.5236000000000005,45.588614400000004,0.9249112942563136,224.0,0.082,0.2276,46.8018432,1.88,503.86
30,20640.0,7.0,14847.0,1.4,3.8,13736.0,15133.0,0.065,14149.355000000001,0.783,11078.944965,1641.3251800000003,1429.0848550000003,2928.916485,6933.183950000001,5659.742000000001,47.54183280000001,3.2543516500000003,40.7017272,0.9234428856396878,206.0,0.084,0.2207,41.6452072,1.75,1201.28
31,20616.0,6.0,17254.0,1.7,3.6,15679.0,15193.0,0.07,14129.49,0.67,9466.758300000001,2048.77605,2613.95565,2896.5454499999996,7319.07582,5651.796,51.1487538,3.8149623,48.1775294,0.9222488471083776,242.0,0.083,0.2171,48.1775294,1.68,497.96
32,25552.0,5.0,15989.0,1.8,5.1,14960.0,15242.0,0.074,14114.092,0.779,10994.877668000001,1100.8991760000001,2018.315156,2681.6774800000003,7536.925128000001,5645.6368,50.66959028,3.2462411600000003,51.1579368,0.9377452271910015,254.0,0.082,0.2239,52.2072108,1.7,1193.06
33,20695.0,6.0,15209.0,2.1,4.0,13763.0,14090.0,0.083,12920.53,0.691,8928.086229999999,1821.7947299999998,2170.6490400000002,2403.21858,7015.847790000001,5039.006700000001,44.9634444,3.2301325000000003,42.6714288,0.9254600626768471,214.0,0.087,0.222,43.374804000000005,1.68,500.9
34,20384.0,2.0,15032.0,1.5,5.1,13310.0,13063.0,0.067,12187.779,0.721,8787.388659,2230.363557,1170.0267840000001,2254.739115,6496.086207,4753.233810000001,41.68220418,3.53445591,35.028315000000006,0.9056387508204935,175.0,0.091,0.2271,36.125932500000005,1.65,1018.42
35,20105.0,3.0,15644.0,2.1,5.7,14943.0,15193.0,0.088,13856.016,0.709,9823.915344,2203.1065439999998,1828.994112,2854.3392959999996,7011.144096,5403.84624,49.74309744,3.464004,51.242828,0.9325959357949541,238.0,0.09,0.2405,52.08749,1.65,1213.72
36,12141.0,0.0,6542.0,1.7,4.7,6418.0,13985.0,0.078,12894.17,0.71,9154.8607,2166.22056,1573.08874,2488.57481,6717.86257,5157.668000000001,44.355944799999996,3.3524841999999997,43.0651208,0.9273143773713309,221.0,0.086,0.2275,45.953635,1.7,1012.78
37,18900.0,5.0,14585.0,2.3,4.9,14088.0,14511.0,0.071,13480.719000000001,0.777,10474.518663,1307.6297430000002,1698.570594,2682.663081,6969.531723000001,5392.287600000001,44.89079427,3.2353725600000005,37.654787500000005,0.9224311179990778,187.0,0.095,0.2431,41.141028500000004,1.65,1013.24
38,21100.0,6.0,15874.0,4.1,4.8,14848.0,14812.0,0.077,13671.476,0.802,10964.523752000001,1066.3751280000001,1066.3751280000001,3035.067672,6958.781284000001,5468.590400000001,47.57673648,3.28115424,44.7595008,0.9288044903088502,224.0,0.088,0.225,45.964800000000004,1.68,1020.72
39,23800.0,4.0,17236.0,2.2,6.5,15979.0,13830.0,0.079,12737.43,0.852,10852.29036,687.82122,1197.31842,2547.4860000000003,6457.87701,4967.5977,44.3262564,3.1843575,42.2878552,0.9262711525753266,214.0,0.086,0.2201,43.0506796,1.68,756.8
40,20380.0,6.0,14932.0,3.0,6.4,13939.0,13219.0,0.077,12201.137,0.72,8784.81864,1659.3546320000003,1756.963728,2830.6637840000003,6173.775322,4880.4548,40.01972936,3.78235247,38.754293600000004,0.8994151000691444,194.0,0.087,0.2056,36.4162832,1.7,499.6
41,19922.0,3.0,17659.0,2.0,4.9,15937.0,14614.0,0.076,13503.336000000001,0.636,8588.121696,1161.286896,3753.9274080000005,3213.793968,6616.63464,5401.334400000001,44.020875360000005,3.91596744,43.18434,0.9065967279443142,207.0,0.085,0.2158,40.873599,1.8,771.16
42,20653.0,5.0,14894.0,7.6,7.4,13099.0,14874.0,0.065,13907.19,0.798,11097.93762,1335.09024,1474.16214,2656.27329,7454.25384,5562.876,47.284446,3.6158694,49.0762077,0.9279895230705874,247.0,0.089,0.219,49.278723,1.65,1005.58
43,24863.0,3.0,17150.0,3.4,5.5,15034.0,15175.0,0.072,14082.400000000001,0.699,9843.597600000001,2070.1128,2168.6896,2591.1616000000004,7562.248800000001,5632.960000000001,47.457688000000005,3.5206000000000004,44.7223824,0.9232515688793652,223.0,0.088,0.2225,45.25116,1.68,1011.44
44,20953.0,3.0,16289.0,2.9,6.4,14620.0,14985.0,0.072,13906.08,0.758,10540.80864,1640.91744,1724.35392,2795.12208,7119.91296,5562.432000000001,47.5587936,3.6155807999999996,46.743865500000005,0.923579691216516,237.0,0.089,0.216,46.635912000000005,1.65,1001.14
45,20537.0,5.0,17943.0,3.3,5.2,16003.0,15153.0,0.073,14046.831,0.721,10127.765151,2837.459862,1081.605987,2711.038383,6995.321838,5618.732400000001,50.98999653,3.79264437,50.0556672,0.9255498092829576,252.0,0.088,0.219,50.331456,1.7,1004.4
46,21166.0,4.0,15014.0,1.5,4.0,13832.0,15313.0,0.073,14195.151,0.82,11640.023819999999,1007.8557209999999,1547.271459,2555.12718,7495.039728000001,5678.0604,48.40546491,5.5361088899999995,56.562513599999996,0.9023060545702078,277.0,0.088,0.2161,54.592046399999994,1.7,751.34
47,19100.0,4.0,14481.0,3.5,5.3,13782.0,15114.0,0.075,13980.45,0.837,11701.63665,1537.8495,740.96385,2810.07045,7381.677600000001,5452.3755,45.7160715,6.0115935,41.860819,0.8627162729533632,209.0,0.09,0.2142,40.738698,1.62,998.58
48,23200.0,4.0,16139.0,4.4,4.4,14575.0,14992.0,0.082,13762.656,0.828,11395.479168,1348.7402880000002,1018.436544,2697.4805760000004,7294.20768,5505.062400000001,44.59100544,5.78031552,37.960358400000004,0.8521672146547785,188.0,0.088,0.2119,36.3315264,1.55,1010.34
49,19600.0,4.0,16111.0,2.5,4.7,15146.0,15044.0,0.085,13765.26,0.745,10255.1187,2697.99096,812.1503399999999,2587.86888,7474.536180000001,5368.4514,43.6358742,4.4048832,38.1557526,0.89051747285463,193.0,0.086,0.2214,39.0554028,1.7,999.74
50,20281.0,5.0,17431.0,2.1,3.9,15968.0,15133.0,0.081,13907.227,0.76,10569.492520000002,2127.805731,1209.928749,2684.0948110000004,7259.572494000001,5562.890800000001,45.19848775,5.42381853,35.1009692,0.8553807255536403,179.0,0.098,0.2165,34.955657,1.65,1005.4
51,21549.0,3.0,12474.0,1.1,3.7,11915.0,13647.0,0.079,12568.887,0.823,10344.194001,1080.924282,1143.768717,2237.2618860000002,6246.736839,4901.865930000001,44.61954885000001,3.14222175,50.7350448,0.9381356213134936,249.0,0.092,0.226,51.09679200000001,1.73,1011.76
52,22116.0,3.0,12327.0,0.7,3.0,11579.0,13409.0,0.09,12202.19,0.74,9029.6206,2660.07742,512.49198,2184.19201,6467.1607,4758.8541000000005,43.195752600000006,3.2945913,49.49771320000001,0.9354421351398922,247.0,0.092,0.2312,51.8526112,1.69,1010.78
53,15746.0,0.0,11835.0,3.2,6.1,11148.0,13504.0,0.075,12491.2,0.8,9992.960000000001,1748.7680000000003,749.472,2098.5216,6820.195200000001,4996.4800000000005,41.720608000000006,2.997888,38.2982578,0.926742272649412,194.0,0.089,0.2301,40.6664934,1.58,751.82
54,20290.0,2.0,12803.0,0.9,4.4,12644.0,13873.0,0.084,12707.668,0.786,9988.227048,1156.397788,1563.043164,2338.210912,6760.479376,5083.0672,39.52084748,2.92276364,37.5961491,0.9258382861973021,193.0,0.091,0.2255,39.561043500000004,1.62,1015.3
55,20222.0,3.0,13919.0,2.1,5.0,13299.0,13862.0,0.08,12753.04,0.789,10062.148560000001,1900.20296,790.68848,2461.3367200000002,6504.050400000001,5101.216,39.789484800000004,3.6983816000000003,39.584880999999996,0.9082459755442106,199.0,0.095,0.2196,39.548862,1.68,1010.1
56,6946.0,1.0,8792.0,3.7,7.3,9119.0,13667.0,0.076,12628.308,0.839,10595.150412,947.1231,1086.034488,2412.006828,6238.3841520000005,5051.323200000001,41.42085024,4.4199078,40.3219548,0.8989668827041359,212.0,0.093,0.2198,42.2640232,1.7,1003.72
57,6810.0,0.0,10609.0,5.2,4.8,11023.0,13645.0,0.075,12621.625,0.79,9971.08375,1527.216625,1123.324625,2410.730375,6045.758374999999,5048.650000000001,41.903795,4.92243375,38.042037,0.8800053832318122,193.0,0.095,0.2225,38.8629625,1.7,1005.92
58,4140.0,0.0,9794.0,2.6,4.9,10564.0,14873.0,0.064,13921.127999999999,0.758,10552.215024,1879.35228,1489.5606959999998,2436.1973999999996,7419.961224,5429.23992,47.05341264,5.5684512,41.4887865,0.8753677255074327,215.0,0.097,0.214,41.54703,1.8,1288.2
59,4434.0,0.0,10912.0,2.8,4.7,11858.0,14929.0,0.075,13809.325,0.75,10356.993750000001,2126.63605,1325.6952,2679.00905,7236.086300000001,5385.636750000001,45.570772500000004,5.7999165,37.1488376,0.8544397880805004,188.0,0.101,0.2177,36.7939124,1.7,1010.5
60,4621.0,0.0,10903.0,4.6,5.8,11465.0,14812.0,0.074,13715.912,0.827,11343.059224,1618.477616,754.37516,2729.466488,7022.546944000001,5349.20568,44.85103224,5.07488744,42.100036,0.887807957639826,220.0,0.102,0.2183,43.127348,1.68,1016.78
61,6384.0,4.0,6173.0,4.0,5.0,6877.0,14921.0,0.065,13951.135,0.805,11230.663675000002,1423.01577,1297.455555,2622.81338,7352.2481450000005,5580.454000000001,44.364609300000005,3.6272950999999996,42.1318086,0.9182289621372711,217.0,0.094,0.2197,43.1934594,1.6,1018.94
62,5517.0,1.0,13974.0,4.3,5.3,14435.0,13483.0,0.073,12498.741,0.818,10223.970137999999,1274.871582,999.89928,2324.765826,6599.335248,4999.4964,40.62090825,3.4996474799999997,39.340712,0.915199732152159,202.0,0.095,0.2211,40.419291,1.6,1009.6
63,3949.0,2.0,11389.0,3.7,5.6,11606.0,12988.0,0.076,12000.912,0.771,9252.703152,1572.119472,1176.0893760000001,2292.174192,6240.4742400000005,4920.37392,41.4031464,3.6002736,37.53675,0.911571119068348,201.0,0.1,0.2203,39.85227,1.66,746.9
64,7440.0,2.0,10819.0,2.5,4.9,11005.0,13808.0,0.074,12786.208,0.734,9385.076672000001,2237.5864,1163.544928,2749.03472,6354.745376,5242.34528,43.98455552,3.32441408,44.845528,0.9293413488758138,229.0,0.09,0.2242,46.72103800000001,1.7,755.38
65,3640.0,2.0,9525.0,2.0,4.7,9888.0,14808.0,0.082,13593.744,0.806,10956.557664000002,1875.9366720000003,761.249664,2474.061408,7150.309344,5437.497600000001,45.13123008,3.26249856,38.5795384,0.9178554987165563,194.0,0.084,0.2222,39.4858288,1.65,756.38
66,4175.0,2.0,11413.0,1.7,4.5,11922.0,14729.0,0.087,13447.577000000001,0.718,9655.360286000001,2702.9629770000006,1089.2537370000002,2286.08809,7355.824619000001,5379.0308,44.242528330000006,3.2274184800000003,42.0707088,0.9237274345398894,216.0,0.089,0.216,42.503616,1.62,1014.5
67,4338.0,2.0,13306.0,4.1,7.1,14157.0,14909.0,0.077,13761.007000000001,0.814,11201.459698,1513.7107700000001,1045.836532,2380.654211,7458.465794000002,5504.402800000001,45.96176338000001,3.3026416800000002,44.1304798,0.9286834600846594,227.0,0.089,0.2233,46.1777701,1.6,1019.26
68,4801.0,0.0,13030.0,2.8,4.3,13776.0,15079.0,0.081,13857.601,0.808,11196.941608000001,1704.484923,956.1744690000002,2438.9377759999998,7122.806914000001,5543.040400000001,46.42296335,3.6029762599999997,44.2340064,0.9229404369180485,229.0,0.088,0.223,46.573104,1.6,504.04
69,3861.0,2.0,15348.0,1.8,4.4,16012.0,13390.0,0.08,12318.800000000001,0.879,10828.2252,763.7656000000001,726.8092,2205.0652,6504.326400000001,4927.52,39.66653600000001,3.202888,38.552976,0.9220892925666075,198.0,0.088,0.2264,40.882406399999994,1.6,509.38
70,6390.0,1.0,11469.0,2.3,4.9,11582.0,15059.0,0.088,13733.808,0.82,11261.72256,878.9637120000001,1593.121728,2609.4235200000003,7100.378736000001,5493.5232000000005,42.43746672,3.4334520000000004,39.52136,0.9150389730507921,200.0,0.086,0.2207,40.34396,1.6,516.14
71,6583.0,1.0,7121.0,2.9,5.4,7291.0,14843.0,0.085,13581.345000000001,0.806,10946.564070000002,1249.4837400000001,1385.29719,2322.4099950000004,7374.670335000001,5296.724550000001,46.31238645,3.39533625,46.530848000000006,0.9290372483648925,232.0,0.09,0.2281,48.156472,1.6,1008.56
72,4245.0,1.0,17270.0,2.0,4.2,17756.0,14963.0,0.07,13915.589999999998,0.772,10742.83548,1795.1111099999998,1377.64341,2476.9750199999994,7486.58742,5566.236,47.59131779999999,3.896365199999999,41.425139200000004,0.9150205427318849,212.0,0.092,0.2326,44.7745696,1.64,1012.64
73,6135.0,2.0,10145.0,1.7,4.7,11524.0,15005.0,0.083,13759.585000000001,0.847,11654.368495,1444.756425,660.4600800000001,2614.32115,7251.301295000001,5366.23815,48.84652675000001,4.1278755,22.47882,0.8383357272425783,115.0,0.105,0.2286,23.528655,1.7,1003.36
74,4900.0,1.0,10739.0,1.4,3.5,11491.0,14740.0,0.087,13457.62,0.788,10604.604560000002,1547.6263000000001,1305.3891400000002,2355.0835,7307.487660000001,5383.048000000001,47.639974800000005,4.9793194000000005,66.11913,0.9308182534618444,329.0,0.1,0.2441,72.27801000000001,1.8,1004.0
75,4800.0,2.0,10738.0,1.6,4.4,11248.0,14866.0,0.085,13602.390000000001,0.714,9712.10646,1958.74416,1931.53938,2407.62303,7345.290600000001,5440.956000000001,47.200293300000006,4.352764800000001,39.728088,0.898687219560733,190.0,0.096,0.2449,42.064023999999996,1.65,1000.98
76,7352.0,0.0,10615.0,1.9,4.1,11158.0,15067.0,0.078,13891.774000000001,0.741,10293.804534,1611.4457840000002,1986.523682,2695.0041560000004,7307.073124000001,5417.79186,43.203417140000006,4.30644994,35.34863360000001,0.8896614151239314,179.0,0.104,0.2343,37.57797120000001,1.66,1002.7
77,6747.0,0.0,10526.0,2.9,4.3,10878.0,13970.0,0.083,12810.49,0.748,9582.24652,2779.87633,448.36715000000004,2433.9931,6815.18068,5124.196,42.915141500000004,4.3555666,38.83536,0.898375866132939,192.0,0.095,0.2406,41.806656,1.73,1029.0
78,4305.0,0.0,9260.0,3.6,5.0,9619.0,13642.0,0.082,12523.356,0.768,9617.937408,1552.896144,1352.522448,2454.577776,6512.14512,4884.10884,44.833614479999994,3.7570067999999996,45.10296,0.9201402946863608,225.0,0.088,0.2277,46.72404000000001,1.8,1007.0
79,5268.0,0.0,12475.0,2.7,3.9,13303.0,13608.0,0.078,12546.576000000001,0.787,9874.155312,1367.576784,1304.843904,2396.396016,6586.952400000001,5018.630400000001,44.91674208,3.3875755200000004,40.6715688,0.9238654355769795,206.0,0.091,0.2361,44.21066940000001,1.65,1007.26
80,12832.0,3.0,12203.0,3.2,5.9,12063.0,15087.0,0.081,13864.953000000001,0.781,10828.528293000001,1941.0934200000004,1095.3312870000002,2662.0709760000004,7237.5054660000005,5545.981200000001,46.586242080000005,3.4662382500000004,41.164446,0.9184928895147352,204.0,0.089,0.2273,42.2423412,1.8,1019.2
81,3971.0,2.0,10009.0,4.5,5.0,10260.0,15051.0,0.084,13786.716,0.713,9829.928507999999,2564.329176,1392.4583160000002,2605.689324,7210.452468,5514.6864000000005,45.082561319999996,3.58454616,33.905235,0.8979099353974008,177.0,0.09,0.2132,34.340123999999996,1.62,901.64
82,5273.0,4.0,9501.0,5.0,4.2,9944.0,14599.0,0.076,13489.476,0.65,8768.1594,2994.663672,1726.6529280000002,2616.958344,7028.016996,5260.895640000001,45.189744600000004,3.7770532799999996,40.969016,0.905510650066164,209.0,0.084,0.2033,38.920565200000006,1.6,1279.4
83,4218.0,0.0,10780.0,6.1,6.4,11882.0,14359.0,0.079,13224.639000000001,0.749,9905.254611,2049.819045,1269.565344,2552.355327,6334.602081,5157.6092100000005,44.9637726,3.70289892,43.757532,0.9150982127011759,222.0,0.09,0.2128,42.989856,1.6,1015.38
84,4596.0,0.0,10522.0,4.1,4.4,11757.0,14639.0,0.081,13453.241,0.695,9350.002494999999,3026.979225,1076.25928,2529.209308,7089.858007000001,5246.76399,46.27914904,3.63237507,42.764746,0.9185706701164683,212.0,0.081,0.2272,44.2649216,1.64,1015.34
85,3940.0,1.0,11366.0,4.0,5.0,12190.0,13841.0,0.079,12747.561,0.764,9739.136604,1249.260978,1759.163418,2498.521956,6144.324401999999,5099.0244,42.70432935,3.3143658599999997,34.294932,0.9110082988536613,184.0,0.085,0.2176,36.635136,1.64,1000.8
86,2928.0,0.0,13975.0,3.3,5.2,14586.0,14307.0,0.067,13348.431,0.67,8943.44877,1748.644461,2656.337769,2469.459735,6887.790396,5339.3724,43.11543213,3.47059206,37.6973816,0.9117074719615355,194.0,0.086,0.2151,38.140671600000005,1.63,1265.8
87,4987.0,2.0,10358.0,2.5,6.3,10562.0,14673.0,0.057,13836.639,0.764,10571.192196,1854.109626,1411.3371779999998,2656.634688,6890.646221999999,5534.6556,46.90620620999999,3.7358925299999997,42.8198085,0.9163837411073839,215.0,0.091,0.2201,43.0152435,1.65,1012.36
88,7442.0,5.0,9421.0,1.3,4.0,9759.0,14722.0,0.08,13544.24,0.759,10280.07816,2058.72448,1205.43736,2207.71112,7381.6108,5417.696,45.5086464,3.7923871999999994,45.293310000000005,0.9146207139872615,225.0,0.092,0.2145,43.82235,1.9,1000.66
89,6240.0,3.0,7995.0,0.8,3.6,8229.0,13512.0,0.077,12471.576000000001,0.731,9116.722056,1933.09428,1421.7596640000002,2157.582648,6809.480496000001,4988.630400000001,42.02921112000001,3.6167570400000004,40.466475200000005,0.9125141434410015,206.0,0.096,0.2178,40.5595872,1.8,1013.52
90,0.0,0.0,7108.0,3.2,5.5,9032.0,9265.0,0.07,8616.449999999999,0.656,5652.391199999999,2326.4415,637.6172999999999,1542.3445499999998,4497.786899999999,3274.2509999999997,28.434284999999996,2.4126059999999994,33.565096200000006,0.9287142786088861,167.0,0.086,0.2187,33.381930600000004,1.78,1253.74
91,5674.0,1.0,8591.0,4.1,4.4,9022.0,13774.0,0.068,12837.367999999999,0.733,9409.790743999998,2272.2141359999996,1155.3631199999998,2131.003088,7163.251344,5006.57352,41.0795776,3.46608936,37.943796,0.9118813214407979,187.0,0.086,0.2236,38.2172648,1.65,1020.06
92,3666.0,0.0,10719.0,1.5,3.6,11972.0,13717.0,0.079,12633.357,0.778,9828.751746,1301.2357709999999,1503.369483,2147.67069,7099.946634000001,4927.009230000001,41.94274524,3.41100639,43.10336100000001,0.9214471344603307,217.0,0.093,0.2188,43.0639972,1.7,1005.16
93,7200.0,4.0,8741.0,2.6,3.9,9141.0,15167.0,0.06,14256.98,0.76,10835.3048,1853.4074,1568.2677999999999,2551.9994199999996,7770.0541,5560.2222,48.188592400000005,4.4196637999999995,47.7151147,0.9113275603149353,233.0,0.087,0.225,47.864025000000005,2.0,1261.36
94,2000.0,2.0,8298.0,1.4,4.3,8650.0,14847.0,0.073,13763.169,0.64,8808.42816,3702.292461,1252.448379,2518.6599269999997,7294.47957,5367.63591,44.592667559999995,4.54184577,43.3044795,0.897682860880666,211.0,0.085,0.2213,42.7252845,1.59,1000.44
95,4154.0,5.0,9279.0,1.5,4.7,9341.0,14888.0,0.077,13741.624,0.645,8863.34748,3421.6643759999997,1456.612144,2597.166936,7296.802344000001,5496.649600000001,44.79769424,3.8476547199999995,43.8677316,0.9112223034473383,214.0,0.082,0.2163,42.4925676,1.59,1260.66
96,7345.0,8.0,7144.0,0.9,3.9,7796.0,14900.0,0.072,13827.2,0.619,8559.0368,3954.5791999999997,1313.584,2488.896,7521.996800000001,5530.880000000001,45.214944,3.871616,49.2819732,0.9203652648035378,244.0,0.079,0.2124,47.7313776,1.65,1006.94
97,6084.0,2.0,6761.0,0.8,3.7,7399.0,13598.0,0.072,12618.944000000001,0.621,7836.364224000001,3848.7779200000004,933.801856,2031.6499840000004,6990.894976000001,5047.5776000000005,41.76870464,3.28092544,42.336528,0.9187375621041205,208.0,0.079,0.2068,39.616262400000004,1.6,1013.9
98,7161.0,2.0,6935.0,0.8,4.1,7300.0,13600.0,0.071,12634.400000000001,0.656,8288.166400000002,3057.5248,1288.7088,2173.1168000000002,6961.554400000002,5053.760000000001,40.809112,3.1586000000000003,38.078524,0.9166199670911876,191.0,0.08,0.2111,37.094492,1.62,1003.16
99,4046.0,4.0,6233.0,1.0,3.5,6404.0,13571.0,0.082,12458.178,0.607,7562.114046,1445.148648,3450.9153060000003,2292.304752,6739.874298000001,4983.2712,40.61366028,3.1145445,40.544755200000004,0.9219469408117013,206.0,0.082,0.2102,39.7505016,1.65,1001.7
100,3543.0,1.0,7531.0,1.4,3.6,7842.0,14625.0,0.072,13572.0,0.636,8631.792,2103.66,2836.548,2497.248,7274.592000000001,5428.8,46.1448,3.12156,42.546624,0.9276928953369475,214.0,0.088,0.2192,42.7808256,1.6,753.12
101,6162.0,3.0,8738.0,1.6,3.5,8537.0,14865.0,0.08,13675.800000000001,0.65,8889.27,2776.1874000000003,2010.3426,2666.7810000000004,7056.712800000001,5333.562000000001,44.856624000000004,3.0086760000000004,40.490657,0.9292370525891248,205.0,0.086,0.2275,42.626675000000006,1.6,1265.2
102,1500.0,3.0,10269.0,1.1,3.4,10139.0,15048.0,0.078,13874.256000000001,0.599,8310.679344,4245.522336,1318.0543200000002,2469.617568,7256.235888000001,5549.702400000001,48.14366832,3.1910788800000005,46.68580800000001,0.9309484420234256,240.0,0.082,0.2097,46.201104,1.68,1252.82
103,6644.0,4.0,9040.0,4.1,5.4,9052.0,14996.0,0.071,13931.284000000001,0.763,10629.569692000001,2535.493688,766.22062,2368.3182800000004,7522.893360000001,5572.513600000001,47.78430412,3.4828210000000004,43.933897800000004,0.9273057762497554,234.0,0.081,0.2202,47.353129200000005,1.7,1265.32
104,6589.0,2.0,11180.0,3.2,4.4,11370.0,15082.0,0.072,13996.096000000001,0.834,11672.744064,1483.586176,839.76576,2239.3753600000005,7739.841088000001,5458.477440000001,46.04715584,3.63898496,41.2087871,0.9125464161929212,221.0,0.081,0.1999,40.599490100000004,1.6,1276.36
105,1539.0,3.0,10272.0,1.5,4.2,10212.0,15076.0,0.079,13884.996000000001,0.82,11385.69672,1235.764644,1263.534636,2471.529288,7303.507896000001,5553.9984,45.126237,3.6100989599999997,41.4592146,0.9114185373543291,213.0,0.081,0.2047,40.0694109,1.64,1249.22
106,5497.0,3.0,10549.0,3.4,4.0,10560.0,14510.0,0.081,13334.69,0.713,9507.63397,2506.9217200000003,1320.1343100000001,2506.9217200000003,6840.695970000001,5200.529100000001,42.4043142,3.6003663,39.1770452,0.9067634066909458,211.0,0.084,0.1959,37.8627684,1.75,1200.76
107,6323.0,3.0,7066.0,3.1,3.8,7349.0,14903.0,0.07,13859.789999999999,0.848,11753.10192,1385.979,720.70908,2619.50031,6943.75479,5543.916,44.2127301,4.296534899999999,40.009473,0.8941325896657566,203.0,0.085,0.2089,38.802130500000004,1.6,1002.76
108,6164.0,3.0,9215.0,0.8,3.4,9603.0,15085.0,0.091,13712.265000000001,0.877,12025.656405000002,287.95756500000005,1398.65103,2317.3727850000005,7486.896690000001,5347.783350000001,42.2337762,3.7023115500000006,40.44404,0.9115264482876405,205.0,0.09,0.2239,41.768545,1.72,1200.24
109,6539.0,1.0,10624.0,0.6,3.8,10888.0,14941.0,0.082,13715.838,0.732,10039.993416,1604.753046,2071.0915379999997,2592.293382,7187.099112,5349.17682,45.2622654,3.70327626,42.0002506,0.9101560296339221,218.0,0.083,0.2031,40.600908600000004,1.7,1002.58
110,2981.0,4.0,8098.0,0.6,5.1,8402.0,15212.0,0.078,14025.464,0.72,10098.334079999999,2692.889088,1234.240832,2468.481664,7489.5977760000005,5469.930960000001,47.96708688,3.6466206399999996,46.071806,0.921041413507758,230.0,0.087,0.2179,45.756821,1.75,1001.88
111,1857.0,1.0,11552.0,1.0,3.9,12249.0,15131.0,0.078,13950.782000000001,0.607,8468.124674,4059.677562,1422.979764,2594.845452,6891.686308,5580.312800000001,47.99069008,3.3481876800000006,45.8212062,0.9294984016370322,226.0,0.083,0.229,47.45841800000001,1.7,1002.1
112,3686.0,5.0,7621.0,1.5,3.6,8081.0,14341.0,0.077,13236.743,0.582,7703.784426,3693.0512970000004,1839.9072770000002,2276.719796,7121.367734,5294.6972000000005,43.54888447,3.17681832,40.7777265,0.925064556670218,203.0,0.089,0.228,42.164724,1.7,1001.5
113,3909.0,3.0,8353.0,1.7,5.0,8960.0,13590.0,0.079,12516.390000000001,0.716,8961.73524,2290.49937,1264.1553900000001,2165.33547,6896.530890000001,4881.392100000001,41.5544148,3.0039336000000003,38.138928,0.9253461567202395,190.0,0.088,0.2316,40.131648,1.6,1002.5
114,5110.0,2.0,5887.0,1.2,3.9,6789.0,13832.0,0.079,12739.272,0.672,8560.790784,2675.24712,1503.234096,2229.3726,6955.642512000001,5095.7088,43.69570296,2.9300325600000003,41.857899200000006,0.934248709133778,208.0,0.089,0.2364,44.7949632,1.65,999.46
115,3805.0,1.0,9129.0,1.4,4.4,9738.0,13977.0,0.085,12788.955,0.795,10167.219225,1355.62923,1266.106545,2276.43399,6944.402565,5115.582,42.33144105,3.19723875,38.479754400000004,0.9247360429255371,199.0,0.096,0.237,42.635352000000005,1.6,1001.84
